fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,125259,IIFL LIQUID FUND REGULAR PLAN  GROWTH,1334.6624305084745,19653.192028262798
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,125345,IIFL LIQUID FUND DIRECT PLAN  GROWTH,1337.433647457627,20045.481710862154
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125498,SBI BANKING & PSU FUND - Regular Paln - Growth,1900.284909090909,61232.49782048539
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125503,SBI BANKING & PSU FUND - Direct Plan - Growth,1949.101588636364,73452.50816021874
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,126685,Canara Robeco Corporate Bond Fund - Direct Plan - Growth,13.97603181818182,3.337787989896694
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,126687,Canara Robeco Corporate Bond Fund - Regular Plan - Growth,13.700813636363637,2.6661052252685953
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,126939,UTI Banking & PSU Debt Fund- Regular Plan - Growth Option,13.530186363636368,2.0326150220867776
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,126940,UTI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.58689090909091,2.101802583553719
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,127181,IDBI Credit Risk Fund Growth Direct,13.325025,1.4990432300568182
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,127183,IDBI Credit Risk Fund Growth Regular,12.885468181818181,1.0858953748966942
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,127304,BNP Paribas Medium Term Fund - Growth Option,13.159799999999997,1.190535681818182
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,127305,BNP Paribas Medium Term Fund - Direct Plan - Growth Option,13.56951590909091,1.6397612763378098
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,128006,Kotak Medium Term Fund - Direct Growth,14.373627272727274,3.639175490619835
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,128009,Kotak Medium Term Fund - Growth,13.88505454545454,2.656960235661157
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,128051,HDFC Credit Risk Debt Fund - Direct Option - Growth Option,14.40899090909091,3.892042497644628
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,128053,HDFC Credit Risk Debt Fund - Growth Option,13.95596818181818,2.9976374335330576
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128628,HDFC Banking and PSU Debt Fund - Regular Plan - Growth Option,13.730363636363638,3.3047838273140497
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128629,HDFC Banking and PSU Debt Fund - Direct Plan - Growth Option,13.855627272727274,3.7088546551652892
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129006,Franklin India Banking & PSU Debt Fund - Growth,13.493154545454546,3.2685781524793383
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,13.739768181818185,3.7347176835330576
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,130037,Nippon India Strategic Debt Fund - Growth Option,12.725997727272727,1.9995634970402891
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,130050,Nippon India Strategic Debt Fund - Direct Plan - Growth Option,13.1098,2.379615408636364
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130309,Axis Credit Risk Fund - Regular Plan - Growth,13.16669772727273,2.065585711585744
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130314,Axis Credit Risk Fund - Direct Plan - Growth,13.688947727272728,3.1368551447675617
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130459,BNP PARIBAS LIQUID FUND - REGULAR PLAN - GROWTH OPTION,2440.9124392857143,73615.96389283381
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130472,BNP PARIBAS LIQUID FUND - GROWTH OPTION,2578.7622678571424,83422.3374344222
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130479,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - GROWTH OPTION,2590.233417857143,86717.72127716933
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130721,Invesco India Credit Risk Fund - Regular Plan - Growth,1269.9821568181817,11994.484558765178
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130722,Invesco India Credit Risk Fund - Direct Plan - Growth,1302.9494113636365,16240.445274178732
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131051,ICICI Prudential Constant Maturity Gilt Fund - Growth,13.902222727272726,5.027476190392562
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131061,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,14.029602272727272,5.363104885676652
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131297,DSP 10Y G-Sec Fund - Regular Plan - Growth,13.406659090909091,3.438305998326446
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131301,DSP 10Y G-Sec Fund - Direct Plan - Growth,13.517059090909095,3.6982100342355366
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,133265,Nippon India Gilt Securities Fund- Direct Plan- Growth Plan- Bonus Option,13.355347727272727,5.375833685676652
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,133486,Baroda Credit Risk Fund -Plan A -Growth Option,12.740860465116281,1.7950880098323418
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,133488,Baroda Credit Risk Fund -Plan B-Growth Option,13.182988372093021,2.5527666833531635
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,133604,L&T Resurgent India  Bond Fund - Direct Plan - Growth,12.871006976744184,2.5388804685559765
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,133607,L&T Resurgent India  Bond Fund - Regular Plan - Growth,12.540695348837213,1.8973684571876688
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,2253.7611255813954,86423.97687940006
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,2298.606472093023,95934.06018838432
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133805,Kotak Low Duration Fund- Regular Plan-Growth Option,2083.5049627906974,67753.65540559722
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133810,Kotak Low Duration Fund- Direct Plan- Growth Option,2148.048525581395,86708.50876665168
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133925,DSP Low Duration Fund - Direct Plan - Growth,12.54863488372093,2.5059410073877775
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133926,DSP Low Duration Fund - Regular Plan - Growth,12.426955813953489,2.258690385256896
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,12.43067380952381,1.8242028238378685
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,12.761740476190473,2.48857054526644
Quantum Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option,12.82511219512195,2.827354821558596
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,134499,UTI Medium Term Fund - Regular Plan - Growth Option,12.267667441860466,1.6792908580097348
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,134503,UTI Medium Term Fund - Direct Plan - Growth Option,12.531213953488374,2.1284088737587887
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134545,Nippon India Banking  & PSU Debt Fund- Growth Plan- Growth Option,12.505297560975608,2.477304040237954
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134547,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Growth Option,12.594392682926829,2.7095506260440225
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134552,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Bonus Option,12.594395121951218,2.7095300570493754
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,135914,IDFC CBF_Regular Plan_Growth,12.069430555555556,1.6054624287885801
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,135916,IDFC CBF_Direct Plan_Growth,12.163252777777778,1.7658367797145058
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,138256,PGIM India Short Maturity Fund - Growth,31.492023529411767,4.022873390622837
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,138270,PGIM India Short Maturity Fund - Direct Plan - Growth,33.017476470588235,5.965482526505191
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,138288,PGIM India Insta Cash Fund -Growth,229.4013934782609,395.6407313345226
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,138299,PGIM India Insta Cash Fund - Direct Plan - Growth,230.28047608695653,406.77089249834114
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,138318,PGIM India Premier Bond Fund - Growth,27.975214705882355,5.461889367724913
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,138323,PGIM India Premier Bond Fund - Premium Plus Plan - Growth,16.94093823529412,2.550467943538063
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,138330,PGIM India Premier Bond Fund - Direct Plan - Growth,29.529785294117648,8.186718863607267
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,138337,PGIM India Ultra Short Term Fund - Regular Plan - Growth,27.439670588235295,7.403891567370242
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,138343,PGIM India Ultra Short Term Fund - Growth,21.950158823529414,6.453556288304499
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,138358,PGIM India Ultra Short Term Fund - Direct Plan - Growth,22.21906764705882,6.887647757482698
